Congregation,National_Affiliation,Sub_Affiliations,Name,Building_Type,Congregation_Race,Cross_Street,Street_Address,City_State,Zip_Code,Full Address,Latitude,Longitude
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Ebenezer Baptist Church,Church,Black,full address provided,3110 Fern St.,"New Orleans, Louisiana",70125,"3110 Fern St. New Orleans, Louisiana 70125",29.9603795,-90.1129885
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Fairview Baptist Church,Church,Black,full address provided,1462 St. Denis St.,"New Orleans, Louisiana",70122,"1462 St. Denis St. New Orleans, Louisiana 70122",29.9946936,-90.0764469
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Fifth African Baptist Church,Church,Black,full address provided,3419 S. Robertson St.,"New Orleans, Louisiana",70115,"3419 S. Robertson St. New Orleans, Louisiana 70115",29.9372095,-90.0964513
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,First Shiloh Baptist Church,Church,Black,full address provided,2507 Perdido St.,"New Orleans, Louisiana",70119,"2507 Perdido St. New Orleans, Louisiana 70119",29.9585976,-90.0898814
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,First Zion Travelers Baptist Church,Church,Black,full address provided,404 Adams St.,"New Orleans, Louisiana",70118,"404 Adams St. New Orleans, Louisiana 70118",29.939316,-90.1325144
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Friendship Baptist Church,Church,Black,full address provided,3125 Holly Grove St.,"New Orleans, Louisiana",70118,"3125 Holly Grove St. New Orleans, Louisiana 70118",29.96747,-90.121829
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Greater Ebenezer Baptist Church,Church,Black,full address provided,526 S. Roman St.,"New Orleans, Louisiana",70112,"526 S. Roman St. New Orleans, Louisiana 70112",29.9557567,-90.0822509
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Greater King Solomon Baptist Church,Church,Black,full address provided,3323 Audubon St.,"New Orleans, Louisiana",70125,"3323 Audubon St. New Orleans, Louisiana 70125",29.9589381,-90.1083761
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Greater Macedonia Baptist Church,Church,Black,full address provided,2711 Danneel St.,"New Orleans, Louisiana",70113,"2711 Danneel St. New Orleans, Louisiana 70113",29.9347324,-90.0879809
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Greater Mount Pleasant Baptist Church,Church,Black,full address provided,2818 Clara St.,"New Orleans, Louisiana",70115,"2818 Clara St. New Orleans, Louisiana 70115",29.9402731,-90.0938625
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Greater New Hope Baptist Church,Church,Black,full address provided,2800 Second St.,"New Orleans, Louisiana",70113,"2800 Second St. New Orleans, Louisiana 70113",29.9421532,-90.0910134
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Greater Pilgrim Baptist Church,Church,Black,full address provided,2231 Third St.,"New Orleans, Louisiana",70113,"2231 Third St. New Orleans, Louisiana 70113",29.9374842,-90.0883394
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Greater St. John's Baptist Church,Church,Black,full address provided,8616 Hickory St.,"New Orleans, Louisiana",70118,"8616 Hickory St. New Orleans, Louisiana 70118",29.9551538,-90.129939
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Greater St. Mark's Baptist Church,Church,Black,full address provided,3219 Danneel St.,"New Orleans, Louisiana",70115,"3219 Danneel St. New Orleans, Louisiana 70115",29.9325971,-90.0920175
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Greater St. Matthew's Baptist Church,Church,Black,full address provided,1325 Perdido St.,"New Orleans, Louisiana",70112,"1325 Perdido St. New Orleans, Louisiana 70112",29.9523511,-90.0761914
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Little Zion Baptist Church,Church,Black,full address provided,5130 Chartres St.,"New Orleans, Louisiana",70117,"5130 Chartres St. New Orleans, Louisiana 70117",29.957,-90.0223914
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Little Zion Baptist Church,Church,Black,full address provided,2620 St. Louis St.,"New Orleans, Louisiana",70119,"2620 St. Louis St. New Orleans, Louisiana 70119",29.9680083,-90.0837751
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Little Zion Baptist Church,Church,Black,full address provided,3110 Fern St.,"New Orleans, Louisiana",70125,"3110 Fern St. New Orleans, Louisiana 70125",29.9603795,-90.1129885
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Morning Star Baptist Church,Church,Black,full address provided,1838 Flood St.,"New Orleans, Louisiana",70117,"1838 Flood St. New Orleans, Louisiana 70117",29.9694117,-90.0145101
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Morning Star Baptist Church,Church,Black,full address provided,4253 Dale St.,"New Orleans, Louisiana",70126,"4253 Dale St. New Orleans, Louisiana 70126",30.0124169,-90.0095999
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Mount Camel Baptist Church,Church,Black,full address provided,2024 N. Tonti St.,"New Orleans, Louisiana",70119,"2024 N. Tonti St. New Orleans, Louisiana 70119",29.9795968,-90.063034
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Mount Carmel Baptist Church,Church,Black,full address provided,2035 Forstall St.,"New Orleans, Louisiana",70117,"2035 Forstall St. New Orleans, Louisiana 70117",29.972381,-90.0177444
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Mount Pilgrim Baptist Church,Church,Black,"Route No. 4, Gentilly Road",7918 Old Gentilly Rd.,"New Orleans, Louisiana",70126,"7918 Old Gentilly Rd. New Orleans, Louisiana 70126",30.0126881,-89.9947358
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Nazareth Baptist Church,Church,Black,full address provided,9108 Pritchard St.,"New Orleans, Louisiana",70118,"9108 Pritchard St. New Orleans, Louisiana 70118",29.9663381,-90.1253155
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,The Pilgrim Baptist Church,Church,Black,full address provided,2130 Third St.,"New Orleans, Louisiana",70113,"2130 Third St. New Orleans, Louisiana 70113",29.9364912,-90.0880601
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Pleasant Grove Baptist Church,Church,Black,full address provided,2719 Amelia St.,"New Orleans, Louisiana",70115,"2719 Amelia St. New Orleans, Louisiana 70115",29.938235,-90.0975519
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Providence Baptist Church,Church,Black,full address provided,623 Newton St.,"New Orleans, Louisiana",70114,"623 Newton St. New Orleans, Louisiana 70114",29.9453602,-90.0495373
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Rose Hill Baptist Church,Church,Black,full address provided,4522 Willow St.,"New Orleans, Louisiana",70115,"4522 Willow St. New Orleans, Louisiana 70115",29.9387061,-90.1052301
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,St. John Divine Baptist Church,Church,Black,full address provided,1763 K. Derbigny St.,"New Orleans, Louisiana",70116,"1763 K. Derbigny St. New Orleans, Louisiana 70116",29.9745354,-90.0627435
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,St. John's Fourth Baptist Church,Church,Black,full address provided,2436 First St.,"New Orleans, Louisiana",70113,"2436 First St. New Orleans, Louisiana 70113",29.940083,-90.0883945
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,St. John's Sixth Baptist Church,Church,Black,full address provided,2811 Second St.,"New Orleans, Louisiana",70113,"2811 Second St. New Orleans, Louisiana 70113",29.9425487,-90.0907304
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,St. Luke's Baptist Church,Church,Black,full address provided,2740 Valence St.,"New Orleans, Louisiana",70115,"2740 Valence St. New Orleans, Louisiana 70115",29.9377013,-90.1069361
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,St. Mary's Baptist Church,Church,Black,full address provided,2805 Marigny St.,"New Orleans, Louisiana",70122,"2805 Marigny St. New Orleans, Louisiana 70122",29.9870713,-90.0567782
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,St. Matthew's Baptist Church,Church,Black,full address provided,1826 Conti St.,"New Orleans, Louisiana",70112,"1826 Conti St. New Orleans, Louisiana 70112",29.962421,-90.077188
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Second Bethlehem Baptist Church,Church,Black,full address provided,7112 Colapissa St.,"New Orleans, Louisiana",70125,"7112 Colapissa St. New Orleans, Louisiana 70125",29.9571727,-90.110701
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Second Mount Olive Baptist Church,Church,Black,full address provided,2108 St. Anthony St.,"New Orleans, Louisiana",70119,"2108 St. Anthony St. New Orleans, Louisiana 70119",29.978623,-90.0626157
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Second Zion Travelers' Baptist Church,Church,Black,full address provided,3719 Laurel St.,"New Orleans, Louisiana",70115,"3719 Laurel St. New Orleans, Louisiana 70115",29.9197377,-90.0933718
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Shiloh Baptist Church,Church,Black,full address provided,2507 Perdido St.,"New Orleans, Louisiana",70119,"2507 Perdido St. New Orleans, Louisiana 70119",29.9585976,-90.0898814
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Sunlight Baptist Church,Church,Black,full address provided,4722 Coliseum St.,"New Orleans, Louisiana",70115,"4722 Coliseum St. New Orleans, Louisiana 70115",29.9231388,-90.1058667
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Tree of Life Baptist Church,Church,Black,full address provided,5270 Annunciation St.,"New Orleans, Louisiana",70115,"5270 Annunciation St. New Orleans, Louisiana 70115",29.9174149,-90.1129862
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,True Vine Baptist Church,Church,Black,full address provided,2010 Marigny St.,"New Orleans, Louisiana",70117,"2010 Marigny St. New Orleans, Louisiana 70117",29.9780362,-90.0565139
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association,Zion Hill Baptist Church,Church,Black,full address provided,1206 St. Philip St.,"New Orleans, Louisiana",70116,"1206 St. Philip St. New Orleans, Louisiana 70116",29.9632698,-90.0676838
Baptist,The National Baptist Convention of the United States,Louisiana Freedman Missionary Baptist State Association No. 2,Sunrise Baptist Church,Church,Black,full address provided,3635 Third St.,"New Orleans, Louisiana",70125,"3635 Third St. New Orleans, Louisiana 70125",29.9488891,-90.0967662
Baptist,The National Baptist Convention of the United States,Louisiana Industrial Missionary Baptist Association,Rose of Sharon Baptist Church,Church,Black,full address provided,618 S. Roman St.,"New Orleans, Louisiana",70112,"618 S. Roman St. New Orleans, Louisiana 70112",29.95499,-90.0825399
Baptist,The National Baptist Convention of the United States,Louisiana Industrial Missionary Baptist Association,True Light Baptist Church,Church,Black,full address provided,2124 Clara St.,"New Orleans, Louisiana",70113,"2124 Clara St. New Orleans, Louisiana 70113",29.943545,-90.088019
Baptist,The National Baptist Convention of the United States,New Founded Industrial Missionary Baptist Association,Little Zion Baptist Church,Church,Black,full address provided,2040 Philip St.,"New Orleans, Louisiana",70113,"2040 Philip St. New Orleans, Louisiana 70113",29.9370846,-90.0852634
Baptist,The National Baptist Convention of the United States,New Founded Industrial Missionary Baptist Association,Second Holly Grove Baptist Church,Church,Black,full address provided,9020 Dixon St.,"New Orleans, Louisiana",70118,"9020 Dixon St. New Orleans, Louisiana 70118",29.9728498,-90.1172395
Baptist,The National Baptist Convention of the United States,New Orleans Missionary Baptist Association,Greater Mount Calvary Baptist Church,Church,Black,full address provided,1417 S. Rocheblave St.,"New Orleans, Louisiana",70125,"1417 S. Rocheblave St. New Orleans, Louisiana 70125",29.9511855,-90.0954749
Baptist,The National Baptist Convention of the United States,New Orleans Missionary Baptist Association,Second St. Peter Baptist Church,Church,Black,full address provided,3303 Pine St.,"New Orleans, Louisiana",70125,"3303 Pine St. New Orleans, Louisiana 70125",29.959646,-90.110018
Baptist,The National Baptist Convention of the United States,The Pure Light Missionary Baptist Association of the State of Louisiana,Bethlehem Baptist Church,Church,Black,full address provided,2238 Seventh St.,"New Orleans, Louisiana",70115,"2238 Seventh St. New Orleans, Louisiana 70115",29.935316,-90.092506
Baptist,The National Baptist Convention of the United States,The Pure Light Missionary Baptist Association of the State of Louisiana,Little St. John Baptist Church,Church,Black,full address provided,2519 Loyola Ave.,"New Orleans, Louisiana",70113,"2519 Loyola Ave. New Orleans, Louisiana 70113",29.9371067,-90.0877363
Baptist,The National Baptist Convention of the United States,The Pure Light Missionary Baptist Association of the State of Louisiana,Pleasant Hill Baptist Church,Church,Black,full address provided,2606 S. Galvez St.,"New Orleans, Louisiana",70125,"2606 S. Galvez St. New Orleans, Louisiana 70125",29.9470853,-90.0958609
Baptist,The National Baptist Convention of the United States,The Pure Light Missionary Baptist Association of the State of Louisiana,St. Joseph's Baptist Church,Church,Black,full address provided,2600 Third St.,"New Orleans, Louisiana",70113,"2600 Third St. New Orleans, Louisiana 70113",29.9402559,-90.0907212
Baptist,The National Baptist Convention of the United States,The Pure Light Missionary Baptist Association of the State of Louisiana,Second Mount Carmel Baptist Church,Church,Black,full address provided,2800 Second St.,"New Orleans, Louisiana",70113,"2800 Second St. New Orleans, Louisiana 70113",29.9421532,-90.0910134
Baptist,The National Baptist Convention of the United States,The Pure Light Missionary Baptist Association of the State of Louisiana,Second Zion Baptist Church,Church,Black,full address provided,3333 Third St.,"New Orleans, Louisiana",70125,"3333 Third St. New Orleans, Louisiana 70125",29.9466229,-90.0949936
Baptist,The National Baptist Convention of the United States,Research and Educational Missionary Baptist Association of the State of Louisiana,Stone Eazl Baptist Church,Church,Black,full address provided,441 Water St.,"New Orleans, Louisiana",70130,"441 Water St. New Orleans, Louisiana 70130",29.9564564,-90.0663752
Baptist,The National Baptist Convention of the United States,Research and Educational Missionary Baptist Association of the State of Louisiana,Galilee Baptist Church,Church,Black,full address provided,2124 Clara St.,"New Orleans, Louisiana",70113,"2124 Clara St. New Orleans, Louisiana 70113",29.943545,-90.088019
Baptist,The National Baptist Convention of the United States,Research and Educational Missionary Baptist Association of the State of Louisiana,Sweet Home Baptist Church,Church,Black,Howard Ave. between Freret and S. Robertson Sts.,Howard Ave. between Freret and S. Robertson Sts.,"New Orleans, Louisiana",70115,"Howard Ave. between Freret and S. Robertson Sts. New Orleans, Louisiana 70115",29.9350075,-90.1093347
Baptist,The National Baptist Convention of the United States,Research and Educational Missionary Baptist Association of the State of Louisiana,True Vine Baptist Church,Church,Black,full address provided,1304 S. Robertson St.,"New Orleans, Louisiana",70113,"1304 S. Robertson St. New Orleans, Louisiana 70113",29.9458712,-90.0841022
Baptist,The National Baptist Convention of the United States,Rising Sun Baptist Association,James Temple Baptist Church,Church,Black,full address provided,2541 Independence St.,"New Orleans, Louisiana",70117,"2541 Independence St. New Orleans, Louisiana 70117",29.980722,-90.0335512
Baptist,The National Baptist Convention of the United States,Rising Sun Baptist Association,Macedonia Baptist Church,Church,Black,Florida Walk and Louisa St.,Florida Walk and Louisa St.,"New Orleans, Louisiana",70117,"Florida Walk and Louisa St. New Orleans, Louisiana 70117",29.9812743,-90.038487
Baptist,The National Baptist Convention of the United States,Rising Sun Baptist Association,New Home Baptist Church,Church,Black,full address provided,1735 Delery St.,"New Orleans, Louisiana",70117,"1735 Delery St. New Orleans, Louisiana 70117",29.965248,-90.004864
Baptist,The National Baptist Convention of the United States,The Shiloh Missionary Baptist Association of New Orleans,Shady Grove Baptist Church,Church,Black,full address provided,1836 Third St.,"New Orleans, Louisiana",70113,"1836 Third St. New Orleans, Louisiana 70113",29.9341999,-90.0862616
Baptist,The National Baptist Convention of the United States,Southern Baptist Association,Greater First Pilgrim Baptist Church,Church,Black,full address provided,1517 St. Ann St.,"New Orleans, Louisiana",70116,"1517 St. Ann St. New Orleans, Louisiana 70116",29.9640337,-90.0712924
Baptist,The National Baptist Convention of the United States,Southern Baptist Association,St. John's Fifth Baptist Church,Church,Black,full address provided,3630 Hamburg St.,"New Orleans, Louisiana",70122,"3630 Hamburg St. New Orleans, Louisiana 70122",29.9943135,-90.0747747
Baptist,The National Baptist Convention of the United States,Southern Baptist Association,St. Mark's Baptist Church,Church,Black,full address provided,1125 N. Villere St.,"New Orleans, Louisiana",70116,"1125 N. Villere St. New Orleans, Louisiana 70116",29.9666854,-90.0686269
Baptist,The National Baptist Convention of the United States,Southern District Missionary Baptist Association of Louisiana,Fairview Baptist Church,Church,Black,full address provided,1939 Flood St.,"New Orleans, Louisiana",70117,"1939 Flood St. New Orleans, Louisiana 70117",29.970354,-90.0136069
Baptist,The National Baptist Convention of the United States,Southern District Missionary Baptist Association of Louisiana,New Light Baptist Church,Church,Black,full address provided,1435 Feliciana St.,"New Orleans, Louisiana",70117,"1435 Feliciana St. New Orleans, Louisiana 70117",29.9714943,-90.04372
Baptist,The National Baptist Convention of the United States,Southern District Missionary Baptist Association of Louisiana,Old Zion Baptist Church,Church,Black,full address provided,422 N. Johnson St.,"New Orleans, Louisiana",70112,"422 N. Johnson St. New Orleans, Louisiana 70112",29.9641072,-90.0788646
Baptist,The National Baptist Convention of the United States,The Universal Missionary Baptist Association,Antioch Baptist Church,Church,Black,full address provided,3519 Gen. Ogden St.,"New Orleans, Louisiana",70118,"3519 Gen. Ogden St. New Orleans, Louisiana 70118",29.9695683,-90.1183596
Baptist,The National Baptist Convention of the United States,The Universal Missionary Baptist Association,First Holly Grove Baptist Church,Church,Black,full address provided,4114 Gen. Ogden St.,"New Orleans, Louisiana",70118,"4114 Gen. Ogden St. New Orleans, Louisiana 70118",29.973874,-90.114175
Baptist,The National Baptist Convention of the United States,The Universal Missionary Baptist Association,Gospel Temple Baptist Church,Church,Black,full address provided,3521 Gen. Ogden St.,"New Orleans, Louisiana",70118,"3521 Gen. Ogden St. New Orleans, Louisiana 70118",29.9694548,-90.1181736
Baptist,The National Baptist Convention of the United States,The Universal Missionary Baptist Association,Little Rock Baptist Church,Church,Black,full address provided,2736 Perdido St.,"New Orleans, Louisiana",70119,"2736 Perdido St. New Orleans, Louisiana 70119",29.9598904,-90.0938103
Baptist,The National Baptist Convention of the United States,The Universal Missionary Baptist Association,Mount Rock Baptist Church,Church,Black,full address provided,9415 Stroelitz St.,"New Orleans, Louisiana",70118,"9415 Stroelitz St. New Orleans, Louisiana 70118",29.9743179,-90.1214755
Baptist,No National Convention Affiliation,First District Baptist Association,Bethany Baptist Church,Church,Black,full address provided,3520 La Salle St.,"New Orleans, Louisiana",70115,"3520 La Salle St. New Orleans, Louisiana 70115",29.9347696,-90.0966542
Baptist,No National Convention Affiliation,First District Baptist Association,Beulah Baptist Church,Church,Black,full address provided,2923 Fourth St.,"New Orleans, Louisiana",70113,"2923 Fourth St. New Orleans, Louisiana 70113",29.9425948,-90.0931893
Baptist,No National Convention Affiliation,First District Baptist Association,Clio Place Baptist Church,Church,Black,full address provided,3940 Clio St.,"New Orleans, Louisiana",70125,"3940 Clio St. New Orleans, Louisiana 70125",29.9532322,-90.0961406
Baptist,No National Convention Affiliation,First District Baptist Association,El Bethel Baptist Church,Church,Black,full address provided,2713 Sixth St.,"New Orleans, Louisiana",70115,"2713 Sixth St. New Orleans, Louisiana 70115",29.9396187,-90.0940918
Baptist,No National Convention Affiliation,First District Baptist Association,First African Baptist Church of Sixth District,Church,Black,full address provided,3524 La Salle St.,"New Orleans, Louisiana",70115,"3524 La Salle St. New Orleans, Louisiana 70115",29.9346744,-90.096657
Baptist,No National Convention Affiliation,First District Baptist Association,Friendship Baptist Church,Church,Black,full address provided,3912 Fourth St.,"New Orleans, Louisiana",70125,"3912 Fourth St. New Orleans, Louisiana 70125",29.9501412,-90.0993439
Baptist,No National Convention Affiliation,First District Baptist Association,Good Faith Baptist Church,Church,Black,full address provided,2403 S. Johnson St.,"New Orleans, Louisiana",70125,"2403 S. Johnson St. New Orleans, Louisiana 70125",29.9475837,-90.0939072
Baptist,No National Convention Affiliation,First District Baptist Association,Good Shepherd Baptist Church,Church,Black,full address provided,1114 Annunciation St.,"New Orleans, Louisiana",70130,"1114 Annunciation St. New Orleans, Louisiana 70130",29.9400605,-90.0676422
Baptist,No National Convention Affiliation,First District Baptist Association,Mount Parin Baptist Church,Church,Black,full address provided,719 S. Roman St.,"New Orleans, Louisiana",70119,"719 S. Roman St. New Orleans, Louisiana 70119",29.9539255,-90.085338
Baptist,No National Convention Affiliation,First District Baptist Association,Mount Zion Baptist Church,Church,Black,full address provided,1428 Perdido St.,"New Orleans, Louisiana",70112,"1428 Perdido St. New Orleans, Louisiana 70112",29.9523355,-90.0778993
Baptist,No National Convention Affiliation,First District Baptist Association,New Era Baptist Church,Church,Black,full address provided,3323 First St.,"New Orleans, Louisiana",70125,"3323 First St. New Orleans, Louisiana 70125",29.947357,-90.093069
Baptist,No National Convention Affiliation,First District Baptist Association,New Foundation Baptist Church,Church,Black,full address provided,9119 Palmetto St.,"New Orleans, Louisiana",70118,"9119 Palmetto St. New Orleans, Louisiana 70118",29.9731649,-90.1184088
Baptist,No National Convention Affiliation,First District Baptist Association,New King Solomon Baptist Church,Church,Black,full address provided,4322 Thalia St.,"New Orleans, Louisiana",70125,"4322 Thalia St. New Orleans, Louisiana 70125",29.9547172,-90.1015457
Baptist,No National Convention Affiliation,First District Baptist Association,New Mount Zion Baptist Church,Church,Black,full address provided,1301 Frenchmen St.,"New Orleans, Louisiana",70116,"1301 Frenchmen St. New Orleans, Louisiana 70116",29.9706052,-90.0580897
Baptist,No National Convention Affiliation,First District Baptist Association,Oriental Baptist Church,Church,Black,full address provided,2800 La Salle St.,"New Orleans, Louisiana",70115,"2800 La Salle St. New Orleans, Louisiana 70115",29.9371444,-90.0915413
Baptist,No National Convention Affiliation,First District Baptist Association,Pleasant Zion Baptist Church,Church,Black,full address provided,3216 Fourth St.,"New Orleans, Louisiana",70058,"3216 Fourth St. New Orleans, Louisiana 70058",29.9068687,-90.0856461
Baptist,No National Convention Affiliation,First District Baptist Association,Rising Star Baptist Church,Church,Black,full address provided,1825 Gen. Ogden St.,"New Orleans, Louisiana",70118,"1825 Gen. Ogden St. New Orleans, Louisiana 70118",29.9572531,-90.1311635
Baptist,No National Convention Affiliation,First District Baptist Association,St. Joseph's Baptist Church*,Church,Black,full address provided,1100 Odeon Ave.,"New Orleans, Louisiana",70114,"1100 Odeon Ave. New Orleans, Louisiana 70114",29.9436283,-90.0220269
Baptist,No National Convention Affiliation,First District Baptist Association,St. Peter's Baptist Church,Church,Black,full address provided,314 College Court,"New Orleans, Louisiana",70125,"314 College Court New Orleans, Louisiana 70125",29.9565018,-90.1093476
Baptist,No National Convention Affiliation,First District Baptist Association,Second Zion Baptist Church,Church,Black,Valmont and S. Liberty Sts.,Valmont and S. Liberty Sts.,"New Orleans, Louisiana",70115,"Valmont and S. Liberty Sts. New Orleans, Louisiana 70115",29.9330999,-90.110658
Baptist,No National Convention Affiliation,First District Baptist Association,Solid Rock Baptist Church,Church,Black,full address provided,5201 S. Liberty St.,"New Orleans, Louisiana",70115,"5201 S. Liberty St. New Orleans, Louisiana 70115",29.9332381,-90.1105169
Baptist,No National Convention Affiliation,First District Baptist Association,Baptist Faith Home,Institution,Black,full address provided,3017 Lowerline St.,"New Orleans, Louisiana",70125,"3017 Lowerline St. New Orleans, Louisiana 70125",29.9579349,-90.1128128
Baptist,No National Convention Affiliation,Free Will Baptist Association,Good Samaritan Baptist Church,Church,Black,full address provided,3011 Lausat Place,"New Orleans, Louisiana",70117,"3011 Lausat Place New Orleans, Louisiana 70117",29.98431,-90.040772
Baptist,No National Convention Affiliation,Free Will Baptist Association,St. Joseph's First Free Will Baptist Church,Church,Black,full address provided,1525 Touro St.,"New Orleans, Louisiana",70116,"1525 Touro St. New Orleans, Louisiana 70116",29.9730373,-90.0594108
Baptist,No National Convention Affiliation,Ideal Educational and Missionary Baptist Association,Greater St. James Baptist Church,Church,Black,full address provided,4231 Erato St.,"New Orleans, Louisiana",70125,"4231 Erato St. New Orleans, Louisiana 70125",29.9558532,-90.1013865
Baptist,No National Convention Affiliation,Ideal Educational and Missionary Baptist Association,Israelite Baptist Church,Church,Black,full address provided,2100 Melpomene St.,"New Orleans, Louisiana",70130,"2100 Melpomene St. New Orleans, Louisiana 70130",29.9391713,-90.075551
Baptist,No National Convention Affiliation,Ideal Educational and Missionary Baptist Association,Mount Ararat Baptist Church,Church,Black,full address provided,2132 Third St.,"New Orleans, Louisiana",70113,"2132 Third St. New Orleans, Louisiana 70113",29.9365179,-90.0881142
Baptist,No National Convention Affiliation,Ideal Educational and Missionary Baptist Association,Star Bethlehem Baptist Church,Church,Black,full address provided,3013 Loyola St.,"New Orleans, Louisiana",70113,"3013 Loyola St. New Orleans, Louisiana 70113",29.9495482,-90.0762615
Baptist,No National Convention Affiliation,Institutional Baptist Church,First Evangelical Baptist Church,Church,Black,full address provided,1801 Willow St.,"New Orleans, Louisiana",70113,"1801 Willow St. New Orleans, Louisiana 70113",29.9453846,-90.0879633
Baptist,No National Convention Affiliation,Louisiana Freedman Missionary Baptist State Association,Crescent Straight Life Missionary Baptist Church,Church,Black,full address provided,2922 Thalia St.,"New Orleans, Louisiana",70113,"2922 Thalia St. New Orleans, Louisiana 70113",29.9466729,-90.0876334
Baptist,No National Convention Affiliation,Louisiana Freedman Missionary Baptist State Association,Ebenezer Baptist Church,Church,Black,full address provided,2415 S. Claiborne Ave.,"New Orleans, Louisiana",70125,"2415 S. Claiborne Ave. New Orleans, Louisiana 70125",29.9446146,-90.0920175
Baptist,No National Convention Affiliation,Louisiana Freedman Missionary Baptist State Association,First Corinthians' Baptist Church,Church,Black,full address provided,3219 Thalia St.,"New Orleans, Louisiana",70125,"3219 Thalia St. New Orleans, Louisiana 70125",29.948647,-90.090193
Baptist,No National Convention Affiliation,Louisiana Freedman Missionary Baptist State Association,Greater New St. Mark's Baptist Church,Church,Black,full address provided,3936 Clio St.,"New Orleans, Louisiana",70125,"3936 Clio St. New Orleans, Louisiana 70125",29.9532155,-90.0961248
Baptist,No National Convention Affiliation,Louisiana Freedman Missionary Baptist State Association,Macedonia Baptist Church,Church,Black,full address provided,2814 Danneel St.,"New Orleans, Louisiana",70115,"2814 Danneel St. New Orleans, Louisiana 70115",29.9339435,-90.0887587
Baptist,No National Convention Affiliation,Louisiana Freedman Missionary Baptist State Association,Magnolia Baptist Church,Church,Black,full address provided,1401 S. Galvez St.,"New Orleans, Louisiana",70125,"1401 S. Galvez St. New Orleans, Louisiana 70125",29.9497565,-90.0927273
Baptist,No National Convention Affiliation,Louisiana Freedman Missionary Baptist State Association,Morning Star Baptist Church,Church,Black,full address provided,2025 Dryades St.,"New Orleans, Louisiana",70113,"2025 Dryades St. New Orleans, Louisiana 70113",29.9357488,-90.0842116
Baptist,No National Convention Affiliation,Louisiana Freedman Missionary Baptist State Association,Mount Rose Baptist Church,Church,Black,full address provided,1320 Loyola St.,"New Orleans, Louisiana",70113,"1320 Loyola St. New Orleans, Louisiana 70113",29.9501435,-90.0760346
